,auc,ap
0,0.9316963477424208,0.9021650796909135
1,0.9316475770033547,0.904562298973191
2,0.9272475509031327,0.9079914338971351
3,0.9383341879446974,0.9130277491506962
4,0.9371624388300259,0.9120773001760528
5,0.5,0.5917206297286745
6,0.9346541930012661,0.904596991439948
7,0.9344469229975112,0.9115707910930912
8,0.9348787031021097,0.9150768882312068
9,0.9315839041977623,0.9066651150526137
