,auc,ap
0,0.9667906875405636,0.0739363133485131
1,0.9643529642015324,0.05454441645030977
2,0.9652080595608942,0.047582976591766725
3,0.9604948449707655,0.040049409223821476
4,0.9559696690975417,0.02815225723601898
5,0.9636677228692263,0.037767960964267384
6,0.9653168131911951,0.12652034708552026
7,0.9626629442276207,0.09034982892411993
8,0.9556354478727567,0.04158388765012825
9,0.9625179944435096,0.04803127076976788
