,auc,ap
0,0.9822867585074879,0.06894865405666903
1,0.9611814398821122,0.20278348469788574
2,0.9864266719462694,0.06696390491071597
3,0.9784781818810119,0.07217709101461674
4,0.9759974662934043,0.11587794338646974
5,0.9708095483109158,0.060539227634774456
6,0.9728953451278893,0.07217708697351408
7,0.9645224194061919,0.06923082012273411
8,0.9733165660341078,0.057923321913919704
9,0.9771282687836064,0.06663250138581299
