9.731433868408203,2,17287,0.4654405117034912
9.731492042541504,3,34608,0.10757040977478027
9.728986740112305,4,51819,0.12975049018859863
9.732837677001953,5,69415,0.10821104049682617
9.728633880615234,6,87715,0.10797810554504395
9.726287841796875,7,105553,0.10776543617248535
9.729997634887695,8,123303,0.1076192855834961
9.727815628051758,9,141493,0.10786008834838867
9.728090286254883,10,159683,0.1086575984954834
9.727709770202637,11,177752,0.10726475715637207
9.725875854492188,12,196030,0.10758376121520996
9.728339195251465,13,213945,0.10729861259460449
9.727012634277344,14,231695,0.10738730430603027
9.724853515625,15,247916,0.10725712776184082
9.72519588470459,16,265424,0.10761570930480957
9.725515365600586,17,282580,0.057753562927246094
9.722458839416504,18,299659,0.10763072967529297
9.72273063659668,19,317607,0.10797953605651855
9.725824356079102,20,336072,0.10798072814941406
9.72244644165039,21,354339,0.10792827606201172
9.720221519470215,22,371968,0.11054039001464844
9.721115112304688,23,390279,0.10821008682250977
9.718611717224121,24,408128,0.10878944396972656
9.713830947875977,25,425977,0.10807585716247559
9.71426010131836,26,443727,0.10863327980041504
9.713841438293457,27,461840,0.10891580581665039
9.71386432647705,28,478787,0.10893416404724121
9.70639419555664,29,496691,0.10893774032592773
9.707786560058594,30,513297,0.11023402214050293
9.706241607666016,31,531036,0.10892128944396973
9.70387077331543,32,540550,0.08675694465637207
9.701099395751953,33,558245,0.10890746116638184
9.699874877929688,34,576314,0.10807633399963379
9.699699401855469,35,594603,0.10769486427307129
9.697385787963867,36,612859,0.10787081718444824
9.695558547973633,37,630895,0.10801362991333008
9.69180965423584,38,648656,0.10808730125427246
9.690306663513184,39,666890,0.10797572135925293
9.687562942504883,40,684596,0.10806822776794434
9.685579299926758,41,702907,0.10821866989135742
9.684683799743652,42,719931,0.10814213752746582
9.681412696838379,43,737747,0.1080019474029541
9.68016529083252,44,755442,0.1105501651763916
9.67465877532959,45,773478,0.11136984825134277
9.674962997436523,46,791536,0.11173343658447266
9.67033863067627,47,809154,0.11150836944580078
9.668355941772461,48,826695,0.061966896057128906
9.667718887329102,49,844610,0.11140727996826172
9.663655281066895,50,862547,0.11136221885681152
9.65963363647461,51,879901,0.1135399341583252
9.659059524536133,52,897376,0.1131439208984375
9.653478622436523,53,914752,0.11164426803588867
9.6504545211792,54,932436,0.116058349609375
9.647513389587402,55,950692,0.11385607719421387
9.64366340637207,56,967364,0.11457085609436035
9.642420768737793,57,985477,0.1137247085571289
9.637418746948242,58,1003689,0.11186766624450684
9.633771896362305,59,1022341,0.11568546295166016
9.630995750427246,60,1039948,0.11339569091796875
9.62923812866211,61,1057808,0.11191415786743164
9.62559986114502,62,1075690,0.1117393970489502
9.62045669555664,63,1084863,0.09105300903320312
9.614082336425781,64,1102151,0.11229586601257324
9.611964225769043,65,1119802,0.11028647422790527
9.607236862182617,66,1137365,0.11121749877929688
9.605629920959473,67,1155016,0.11088752746582031
9.60228157043457,68,1173107,0.11102819442749023
9.594544410705566,69,1191374,0.11047863960266113
9.591814041137695,70,1208486,0.10977005958557129
9.58958625793457,71,1226357,0.1075286865234375
9.585890769958496,72,1244074,0.10833549499511719
9.578539848327637,73,1262374,0.10939621925354004
9.574193954467773,74,1278925,0.10880899429321289
9.569890975952148,75,1296719,0.10995101928710938
9.566186904907227,76,1315151,0.10994815826416016
9.561582565307617,77,1332813,0.10965776443481445
9.557198524475098,78,1350255,0.10952949523925781
9.552103996276855,79,1367697,0.05789327621459961
9.548002243041992,80,1385403,0.10812687873840332
9.54112720489502,81,1403032,0.10766482353210449
9.535843849182129,82,1420639,0.10784316062927246
9.534149169921875,83,1438719,0.10810613632202148
9.527273178100586,84,1456568,0.1089162826538086
9.522126197814941,85,1474560,0.10860228538513184
9.51844310760498,86,1492464,0.10929298400878906
9.513139724731445,87,1510841,0.10896515846252441
9.505081176757812,88,1527755,0.10827946662902832
9.503663063049316,89,1544834,0.10879135131835938
9.495677947998047,90,1562496,0.10869455337524414
9.490148544311523,91,1579619,0.10966134071350098
9.48493480682373,92,1597248,0.11022353172302246
9.482102394104004,93,1615053,0.10912179946899414
9.471954345703125,94,1623346,0.08617663383483887
9.468047142028809,95,1641085,0.10903191566467285
9.462587356567383,96,1659561,0.11054182052612305
9.456219673156738,97,1677619,0.10913872718811035
9.452548027038574,98,1695468,0.10784459114074707
9.444239616394043,99,1713152,0.10881376266479492
9.436741828918457,100,1731309,0.10949039459228516
9.434807777404785,101,1748278,0.10859990119934082
9.4282808303833,102,1766050,0.11110401153564453
9.417960166931152,103,1783800,0.1091618537902832
9.414715766906738,104,1801385,0.10840725898742676
9.40291690826416,105,1819476,0.10780811309814453
9.401724815368652,106,1836720,0.10845518112182617
9.3937406539917,107,1854030,0.10960745811462402
9.388229370117188,108,1872616,0.10770416259765625
